"","PROBEID","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","ENTREZID","GENENAME"
"513","230609_at",1.03066287705823,6.22718378141944,2.16560623371447,0.0402235780765824,0.0848598693598785,-4.35548665858081,"CLINT1","9685","clathrin interactor 1"
"514","204972_at",-0.820137839095377,9.48268522448989,-2.16365115459278,0.0403893090285755,0.0850301242706852,-4.35909723078327,"OAS2","4939","2'-5'-oligoadenylate synthe..."
"515","1558877_at",0.82106089772235,7.97793620697713,2.1585100896646,0.040828050265173,0.0857732148428003,-4.36858108864113,NA,NA,NA
"516","1553842_at",-0.828079546573002,6.71826331649832,-2.15180483505877,0.0414067195572028,0.0868065399522071,-4.38092756949268,"BEND2","139105","BEN domain containing 2"
"517","222330_at",0.917090767913771,5.36526130096899,2.14148015410422,0.042312168540231,0.0885191810465084,-4.39988771001628,NA,NA,NA
"518","202742_s_at",-0.828548445835096,9.04791915011519,-2.1248783681579,0.0438054136203084,0.0914518029651532,-4.43024503979926,"PRKACB","5567","protein kinase cAMP-activat..."
"519","239716_at",0.802237186914301,7.49295649026951,2.11581967729415,0.0446399611351681,0.0929999190316002,-4.44674134624844,NA,NA,NA
"520","244181_at",0.9132551730673,8.01824750148971,2.11344980903689,0.0448606256487937,0.093265333989176,-4.45104902309625,NA,NA,NA
"521","222528_s_at",0.796710125404238,7.8692017304183,2.11211084665373,0.0449857310511638,0.0933313922223315,-4.45348137276518,"SLC25A37","51312","solute carrier family 25 me..."
"522","1555199_at",0.801194996916726,5.65355936795927,2.10506626970785,0.0456490943210523,0.0945115824452428,-4.46626106126826,"GOSR1","9527","golgi SNAP receptor complex..."
"523","202102_s_at",0.857197534679006,10.5355398113843,2.09046582851304,0.0470518828886433,0.0972146340674448,-4.49265427839943,"BRD4","23476","bromodomain containing 4"
"524","222816_s_at",0.790085494053126,8.58258885155484,2.0862910502385,0.0474600043398611,0.09785567905126,-4.50017768343074,"ZCCHC2","54877","zinc finger CCHC-type conta..."
"525","205826_at",1.37411833022544,8.82408457238081,2.07890499492494,0.048189799963626,0.0991559670033458,-4.51346261774147,"MYOM2","9172","myomesin 2"
"526","222326_at",0.920526596874654,7.67204708779897,2.05638968648695,0.05047658067956,0.103493160271634,-4.55375724907506,NA,NA,NA
"527","229450_at",-1.10751552669487,9.54295694387474,-2.05611888902469,0.0505046622125572,0.103493160271634,-4.55424001721011,"IFIT3","3437","interferon induced protein ..."
"528","235811_at",-0.878805573288428,8.4639846670786,-2.04509863297483,0.0516593047020764,0.105642749901997,-4.57384869963223,NA,NA,NA
"529","1558882_at",-0.78717312197685,4.85095700184389,-2.03661240517023,0.0525643625682209,0.1072742093229,-4.58889799986456,"HTATSF1P2","401233","HIV-1 Tat specific factor 1..."
"530","209841_s_at",-0.78895100052896,6.83792578297468,-2.03313338150334,0.0529394490844149,0.107819651903085,-4.59505487849066,"LRRN3","54674","leucine rich repeat neuronal 3"
"531","236988_x_at",0.780975200234188,9.03973838774103,2.01873396880726,0.0545172613440489,0.110807441756197,-4.62045853380177,"ITGB2","3689","integrin subunit beta 2"
"532","219607_s_at",-0.934496263537058,8.4334577477813,-1.99528516803949,0.0571758447256629,0.115975344271122,-4.66155237375281,"MS4A4A","51338","membrane spanning 4-domains..."
"533","205612_at",-0.894318306789148,5.29348735859242,-1.99149910489045,0.0576156726904708,0.116630916377471,-4.66815526501991,"MMRN1","22915","multimerin 1"
"534","1556202_at",0.986056433107634,7.85013082698685,1.9834968837053,0.0585551267795442,0.118020933008451,-4.68208154709538,"SRGAP2","23380","SLIT-ROBO Rho GTPase activa..."
"535","205511_at",1.0432246744464,8.29138644931123,1.98284071782725,0.0586327558666334,0.118020933008451,-4.68322168849178,"GABPB1-IT1","55056","GABPB1 intronic transcript"
"536","205511_at",1.0432246744464,8.29138644931123,1.98284071782725,0.0586327558666334,0.118020933008451,-4.68322168849178,"GABPB1","2553","GA binding protein transcri..."
"537","239387_at",1.09166496508924,6.73952257004809,1.98185002604303,0.0587501336128319,0.118020933008451,-4.68494258223416,NA,NA,NA
"538","1556203_a_at",0.93717588718102,8.34076580729367,1.98164522278169,0.0587744246382088,0.118020933008451,-4.68529826125186,"SRGAP2","23380","SLIT-ROBO Rho GTPase activa..."
"539","241495_at",1.12864698805442,7.2433990386038,1.96461311810892,0.0608257649385557,0.121895320518148,-4.71478497894697,"CCNL1","57018","cyclin L1"
"540","242672_at",0.776115052506597,5.94289540553815,1.96073115521175,0.0613020264461361,0.122604052892272,-4.72147987734628,NA,NA,NA
"541","204014_at",0.763249485596548,5.90837658485256,1.95628720092949,0.0618512571426133,0.123455603079068,-4.72913222458275,"DUSP4","1846","dual specificity phosphatase 4"
"542","1557736_at",0.75142014927931,6.04206837644352,1.94942570718048,0.0627077622986327,0.124915861152655,-4.74092275937282,"NKTR","4820","natural killer cell trigger..."
"543","230607_at",0.787706180616464,7.05616904801807,1.93955391246179,0.0639582922678973,0.127153662560432,-4.75783322645087,NA,NA,NA
"544","243598_at",0.751261904339703,6.83817619488849,1.93423985761593,0.0646404701585906,0.128254901108315,-4.7669103348824,NA,NA,NA
"545","237383_at",-0.781880734151653,7.32283926878485,-1.92946686736627,0.0652586143639957,0.129130356249731,-4.77504772535692,NA,NA,NA
"546","203751_x_at",0.897425517074732,8.62022368280273,1.92808477200164,0.0654385712705174,0.129130356249731,-4.77740129130137,"JUND","3727","JunD proto-oncogene, AP-1 t..."
"547","1569482_at",0.769384236430566,6.41256581432642,1.92718725464109,0.0655556657350398,0.129130356249731,-4.77892900989936,"TNRC6C","57690","trinucleotide repeat contai..."
"548","240108_at",0.890412511383951,8.59751806578014,1.92686142051504,0.0655982209748634,0.129130356249731,-4.77948350305507,NA,NA,NA
"549","230629_s_at",0.915112014927299,8.22504238507329,1.92413657626826,0.0659550437586054,0.129175224941547,-4.78411785985509,"EP400","57634","E1A binding protein p400"
"550","214483_s_at",-0.7596650020118,6.71479918007175,-1.92388836560522,0.0659876315633025,0.129175224941547,-4.78453977248069,"ARFIP1","27236","ADP ribosylation factor int..."
"551","206494_s_at",-0.798915282466636,9.2248888854711,-1.92372916974633,0.0660085399451304,0.129175224941547,-4.78481035526252,"ITGA2B","3674","integrin subunit alpha 2b"
"552","1565889_at",0.739732152002907,7.51603714873898,1.9199299803541,0.0665092378096269,0.129900855096928,-4.79126290841931,NA,NA,NA
"553","237318_at",0.867064032338194,7.7255361400105,1.91657457876401,0.0669542064082522,0.130515022238308,-4.79695394614414,NA,NA,NA
"554","219895_at",-0.878359093334688,4.95631730212677,-1.90579319515652,0.0684016050258096,0.132944103654935,-4.81519049678738,"TMEM255A","55026","transmembrane protein 255A"
"555","241932_at",0.746168822747133,7.95536352243643,1.90531659933196,0.0684662133822915,0.132944103654935,-4.81599490274065,NA,NA,NA
"556","206283_s_at",-0.72784809794202,8.12806926088214,-1.90270556035077,0.0688211170722359,0.13337425789193,-4.82039922218309,"TAL1","6886","TAL bHLH transcription fact..."
"557","214326_x_at",0.938884238890025,8.66050100047365,1.88915286416602,0.0706891438948656,0.136729485289875,-4.84318826921234,"JUND","3727","JunD proto-oncogene, AP-1 t..."
"558","208047_s_at",-0.726821791343372,4.43951954588494,-1.88161255844012,0.0717474492826777,0.138508589348799,-4.85581512218077,"NAB1","4664","NGFI-A binding protein 1"
"559","203819_s_at",-0.793836472035823,7.16318232505745,-1.8776793618839,0.0723049341073669,0.139315865332113,-4.86238668889713,"IGF2BP3","10643","insulin like growth factor ..."
"560","235818_at",-0.82300885519128,7.87902946523458,-1.86659834996137,0.0738958244933273,0.14210735479486,-4.88084570915025,"VSTM1","284415","V-set and transmembrane dom..."
"561","208610_s_at",0.999303676322759,10.6963760610796,1.84747984375005,0.0767121005931254,0.14696202283366,-4.91250163052992,"SRRM2","23524","serine/arginine repetitive ..."
"562","243748_at",0.729240312092058,6.67492008521767,1.84746598097083,0.0767141759191707,0.14696202283366,-4.91252449548231,NA,NA,NA
"563","242625_at",-0.976737272237043,7.95424556137936,-1.84253945804224,0.0774547834334294,0.148097100255123,-4.92064202344486,"RSAD2","91543","radical S-adenosyl methioni..."
"564","240174_at",1.06211904444941,8.05611753471053,1.82495968066853,0.0801481602551845,0.152954504303787,-4.94947535720145,NA,NA,NA
"565","236645_at",1.04134778245035,7.46378879844795,1.80978942107975,0.0825369286820897,0.157213197489695,-4.97418852739455,"HBP1","26959","HMG-box transcription factor 1"
"566","202191_s_at",0.747347404806249,9.87623409353448,1.80151308514011,0.0838657996303084,0.159440683707811,-4.98760502393178,"GAS7","8522","growth arrest specific 7"
"567","1562255_at",0.766602162800677,7.42482155121615,1.79890879725595,0.0842877366331576,0.159938779190052,-4.99181706021136,"SYTL3","94120","synaptotagmin like 3"
"568","1557737_s_at",0.717585635479676,8.08573059283058,1.79425381979615,0.0850464618201328,0.160827914090649,-4.99933419131793,"NKTR","4820","natural killer cell trigger..."
"569","237746_at",0.830036741811522,5.54311465721369,1.79406130213737,0.0850779665539536,0.160827914090649,-4.99964475996061,NA,NA,NA
"570","200648_s_at",0.738802334446518,9.92039912995701,1.79247585085481,0.085337800361625,0.161014717663443,-5.00220143496762,"GLUL","2752","glutamate-ammonia ligase"
"571","1555476_at",0.697341342539623,7.78373321723372,1.78443074311574,0.0866668013910892,0.163214315237456,-5.01514820974526,"IREB2","3658","iron responsive element bin..."
"572","230375_at",0.766434672045062,9.10522443628573,1.78140476297514,0.0871712453621803,0.163855724365001,-5.02000629550665,"PNISR","25957","PNN interacting serine and ..."
"573","201123_s_at",1.02603071365854,9.90833493351634,1.77894898361075,0.0875824813285798,0.164017951970914,-5.02394430022912,"EIF5A","1984","eukaryotic translation init..."
"574","239486_at",0.703922082146525,8.37533542901506,1.77893047892315,0.0875855863524679,0.164017951970914,-5.02397395790157,"REL","5966","REL proto-oncogene, NF-kB s..."
"575","203153_at",-1.00962643571577,8.53707832103803,-1.77253866824412,0.088663764503493,0.165726662623351,-5.03420401108454,"IFIT1","3434","interferon induced protein ..."
"576","204747_at",-0.778999434909864,9.0287208197104,-1.76628312507363,0.0897299297255006,0.16740658530877,-5.04418854982921,"IFIT3","3437","interferon induced protein ..."
"577","228030_at",-0.712814949710486,8.02059263274909,-1.75129364378499,0.0923293218329244,0.17193542240768,-5.06800261501015,"RBM6","10180","RNA binding motif protein 6"
"578","236439_at",0.692042563238799,8.40050828098702,1.74935271950011,0.0926705564408421,0.172250104908628,-5.0710747254,NA,NA,NA
"579","207802_at",-0.74214857755993,3.75375599512368,-1.74371418716703,0.0936679706801933,0.173501887233094,-5.07998447147558,"CRISP3","10321","cysteine rich secretory pro..."
"580","224933_s_at",0.758611393005927,10.1444611652019,1.74358449658188,0.0936910191058707,0.173501887233094,-5.08018914020783,"JMJD1C","221037","jumonji domain containing 1C"
"581","209290_s_at",-0.691777495569258,4.39404777944196,-1.74141054345537,0.0940780903517684,0.173896654994027,-5.08361816516807,"NFIB","4781","nuclear factor I B"
"582","234151_at",0.820696948745199,9.21858801109482,1.72406872009774,0.0972147816400285,0.17936306575651,-5.1108526862778,NA,NA,NA
"583","220983_s_at",0.733335215311697,6.80633705119838,1.71737814598386,0.0984484450816776,0.181304687074913,-5.12130311442781,"SPRY4","81848","sprouty RTK signaling antag..."
"584","220983_s_at",0.733335215311697,6.80633705119838,1.71737814598386,0.0984484450816776,0.181304687074913,-5.12130311442781,"NEAT1","283131","nuclear paraspeckle assembl..."
"585","236062_at",0.703587682660367,8.49073726189411,1.70369041793969,0.101013676164933,0.185686904714951,-5.14258377228281,NA,NA,NA
"586","217202_s_at",0.685924806904571,9.36748975937737,1.70128318473592,0.101470614788222,0.186184614290315,-5.14631255477977,"GLUL","2752","glutamate-ammonia ligase"
"587","211343_s_at",0.715743972816405,6.05877394642246,1.69574404442977,0.102528687761006,0.187781479415761,-5.15487690376387,"COL13A1","1305","collagen type XIII alpha 1 ..."
"588","1567044_s_at",0.84791571082229,6.89217177241583,1.6944706725707,0.102773237034094,0.187885259660135,-5.15684262536854,NA,NA,NA
"589","219158_s_at",0.788889352361752,8.31044051393999,1.68909936805624,0.103810214617532,0.189434698207175,-5.16512158991286,"NAA15","80155","N-alpha-acetyltransferase 1..."
"590","239296_at",0.682650130497279,9.12320640574858,1.68561085437441,0.104488419445841,0.190324989883135,-5.17048745525643,NA,NA,NA
"591","204627_s_at",-0.690114040112274,9.11199298735399,-1.68277674370094,0.105042147529947,0.190985722781722,-5.17484030743731,"ITGB3","3690","integrin subunit beta 3"
"592","241860_at",0.854805866121256,7.550310951125,1.67953000548807,0.105679531175483,0.191795882351149,-5.1798197991002,NA,NA,NA
"593","237640_at",0.6836486301022,8.28208950645534,1.67312716909657,0.106946050381703,0.19374284489439,-5.18961749071372,"VCPKMT","79609","valosin containing protein ..."
"594","229007_at",-0.689738795301531,6.43134748684598,-1.67070282263216,0.107428921510704,0.194265680851182,-5.19331952363924,"LOC283788","283788","FSHD region gene 1 pseudogene"
"595","1552309_a_at",-0.652066893690141,8.05467137437799,-1.66935644543524,0.107697878003676,0.194400501811689,-5.19537363652376,"NEXN","91624","nexilin F-actin binding pro..."
"596","227082_at",0.729465549587303,8.03915507316596,1.66774538972349,0.108020451060134,0.194631443351592,-5.19782983418157,"ZBTB20","26137","zinc finger and BTB domain ..."
"597","238563_at",0.696121768944386,7.03568733473144,1.66518831731421,0.108534106602364,0.195205227702093,-5.20172445795096,NA,NA,NA
"598","243546_at",0.706496166945396,8.22213484586313,1.66024360739772,0.109533201688452,0.196648476999016,-5.20924219046619,NA,NA,NA
"599","231576_at",-0.667229596983092,7.72648999548043,-1.65140095240702,0.111339128637048,0.19953248859686,-5.22264188636494,NA,NA,NA
"600","244357_at",0.691262635150806,9.22438080006036,1.6464591675732,0.112359206126342,0.200879824686092,-5.23010558718357,NA,NA,NA
"601","239379_at",0.693012041647689,9.39669465208548,1.64581522744013,0.112492701824211,0.200879824686092,-5.23107683287818,NA,NA,NA
"602","225119_at",0.641283085321342,9.01691023837858,1.63925126558846,0.113861068412873,0.202960906261805,-5.24095986183104,"CHMP4B","128866","charged multivesicular body..."
"603","226558_at",-0.818810959044358,8.28749062117547,-1.62542302397096,0.116789347173081,0.207691009283456,-5.26167694817597,"LOC389834","389834","ankyrin repeat domain 57 ps..."
"604","226558_at",-0.818810959044358,8.28749062117547,-1.62542302397096,0.116789347173081,0.207691009283456,-5.26167694817597,"MAFIP","727764","MAFF interacting protein (p..."
"605","226558_at",-0.818810959044358,8.28749062117547,-1.62542302397096,0.116789347173081,0.207691009283456,-5.26167694817597,"TEKT4P2","100132288","tektin 4 pseudogene 2"
"606","226558_at",-0.818810959044358,8.28749062117547,-1.62542302397096,0.116789347173081,0.207691009283456,-5.26167694817597,"LOC105379273","105379273","uncharacterized LOC105379273"
"607","207236_at",-0.658667035368421,6.25441317631184,-1.62452678558992,0.116981282886873,0.207691009283456,-5.2630148146265,"ZNF345","25850","zinc finger protein 345"
"608","213797_at",-0.75282699934465,7.88208420334164,-1.62379717004086,0.117137729235869,0.207691009283456,-5.26410351649262,"RSAD2","91543","radical S-adenosyl methioni..."
"609","229353_s_at",0.745086917108941,11.063069628088,1.62195791442189,0.117532881863959,0.20802279975922,-5.26684623509704,"NUCKS1","64710","nuclear casein kinase and c..."
"610","232311_at",0.742877949772583,10.1989478029435,1.6077476281387,0.120623446564362,0.213115629972371,-5.28795250712336,"B2M","567","beta-2-microglobulin"
"611","211547_s_at",-0.771391619427417,6.24114257701146,-1.60606677459955,0.120993438817594,0.213271030366214,-5.29043915538288,"PAFAH1B1","5048","platelet activating factor ..."
"612","232392_at",0.673230526319831,8.2979996128655,1.60541144937357,0.121137945248009,0.213271030366214,-5.29140807279752,"SRSF3","6428","serine and arginine rich sp..."
"613","203498_at",-0.639613099785717,5.49967826543628,-1.60403763386238,0.121441351892953,0.213429440936648,-5.29343826388131,"RCAN2","10231","regulator of calcineurin 2"
"614","216016_at",0.959024575073883,6.4639334486343,1.59476642605379,0.123505426445551,0.216676186746581,-5.30710232812236,"NLRP3","114548","NLR family pyrin domain con..."
"615","223746_at",0.770078710847932,9.671106955248,1.58896743194336,0.124811191759967,0.218332359407355,-5.31561641647453,"STK4","6789","serine/threonine kinase 4"
"616","240254_at",-0.643261000225421,5.52870134328276,-1.58863624310466,0.124886109581007,0.218332359407355,-5.31610191010562,NA,NA,NA
"617","203290_at",-1.17413564833874,10.0528616269127,-1.58735297456727,0.125176747770267,0.218458547592089,-5.31798229424371,"HLA-DQA1","3117","major histocompatibility co..."
"618","211430_s_at",-0.618652254557041,11.6493792197899,-1.58590914389475,0.125504419385095,0.218648814259748,-5.32009647913299,"IGHG3","3502","immunoglobulin heavy consta..."
"619","211430_s_at",-0.618652254557041,11.6493792197899,-1.58590914389475,0.125504419385095,0.218648814259748,-5.32009647913299,"IGHG1","3500","immunoglobulin heavy consta..."
"620","211430_s_at",-0.618652254557041,11.6493792197899,-1.58590914389475,0.125504419385095,0.218648814259748,-5.32009647913299,"IGHM","3507","immunoglobulin heavy consta..."
"621","211430_s_at",-0.618652254557041,11.6493792197899,-1.58590914389475,0.125504419385095,0.218648814259748,-5.32009647913299,"IGHV4-31","28396","immunoglobulin heavy variab..."
"622","213954_at",0.625563955541863,6.62729197094437,1.58045836980696,0.126747851974852,0.220431046912786,-5.32806391882642,"FAM169A","26049","family with sequence simila..."
"623","241403_at",0.655793061350198,7.10898352443387,1.57749721088328,0.127427609068642,0.221228487966393,-5.33238293266983,"CLK4","57396","CDC like kinase 4"
"624","209754_s_at",-0.806867397948229,8.10622805347584,-1.57338691964104,0.128376145413582,0.222488986851963,-5.33836710843006,"TMPO","7112","thymopoietin"
"625","239274_at",0.822213448604111,8.07844601865095,1.56662164042347,0.129950056712154,0.224827087737291,-5.34818901398426,NA,NA,NA
"626","1569126_at",0.826867026052158,6.3255445187225,1.55677195249684,0.132269934479761,0.228445482693887,-5.36242719159055,"CCNC","892","cyclin C"
"627","205871_at",-0.61384144774066,5.7627607042555,-1.52738465780104,0.139394448659275,0.240335256309094,-5.40447056695789,"PLGLB2","5342","plasminogen like B2"
"628","205871_at",-0.61384144774066,5.7627607042555,-1.52738465780104,0.139394448659275,0.240335256309094,-5.40447056695789,"PLGLB1","5343","plasminogen like B1"
"629","229520_s_at",0.619287839516102,8.29285671541372,1.52400411013692,0.140233771968044,0.241366216812468,-5.40926476091847,"GPATCH2L","55668","G-patch domain containing 2..."
"630","243648_at",0.828443956655157,7.4440356156333,1.51236096671352,0.143156161830275,0.245972786649957,-5.42570965952969,"ZBED6","100381270","zinc finger BED-type contai..."
"631","235376_at",0.62741984229651,7.75283648831333,1.50982319033163,0.143799676318452,0.246654676360981,-5.42928021349192,NA,NA,NA
"632","227952_at",0.76252562625937,4.41025594753091,1.50135197840979,0.145964821771142,0.249939763306749,-5.44116294905432,"ZNF595","152687","zinc finger protein 595"
"633","216211_at",0.641937852281836,7.62393197212983,1.49728076895864,0.147014761871904,0.251307285251117,-5.44685400283533,"TASOR2","54906","transcription activation su..."
"634","240652_at",0.660646419663875,8.62566381481618,1.48170165343683,0.151089249800322,0.257831484300891,-5.4685131210604,NA,NA,NA
"635","241620_at",0.618320456478948,6.970076688629,1.46921161150976,0.15442140278269,0.263068829272043,-5.48574127319324,"SMCHD1","23347","structural maintenance of c..."
"636","212629_s_at",0.644813725402845,9.52165465791905,1.45410983078196,0.158529207962491,0.269607496534849,-5.50640905100365,"PKN2","5586","protein kinase N2"
"637","1555728_a_at",-0.581590905678563,8.02265728930246,-1.44767438347938,0.160306185952946,0.272104229838842,-5.51516198447348,"MS4A4A","51338","membrane spanning 4-domains..."
"638","209258_s_at",0.610936994925929,8.42590347874148,1.44673897538848,0.160565799624459,0.272104229838842,-5.51643153160838,"SMC3","9126","structural maintenance of c..."
"639","201996_s_at",1.10773447642885,8.59109873620721,1.44584726322752,0.160813599834756,0.272104229838842,-5.51764113231599,"SPEN","23013","spen family transcriptional..."
"640","243768_at",0.830824840300273,9.64370172432474,1.4448647854953,0.161086978188808,0.272106382075689,-5.51897313025789,NA,NA,NA
"641","215635_at",0.745999685422119,7.18840235680929,1.4407974604366,0.162222694454251,0.273562722519816,-5.52447932281465,NA,NA,NA
"642","226757_at",-0.661579689381738,9.58927044384798,-1.426687656263,0.166212351504853,0.279818773577194,-5.54347928773084,"IFIT2","3433","interferon induced protein ..."
"643","233261_at",0.72434457837984,5.73838843299121,1.41719678951992,0.168939764718909,0.283932377678839,-5.55617068028041,"EBF1","1879","EBF transcription factor 1"
"644","231484_at",0.791655681890197,8.09851422260301,1.41483297088299,0.169624576985065,0.284604994941383,-5.55932048583181,NA,NA,NA
"645","214007_s_at",0.615885775969517,6.75312014296875,1.41026127850271,0.170955290850223,0.286357271105901,-5.56539966602603,"TWF1","5756","twinfilin actin binding pro..."
"646","222313_at",0.654491157223303,8.04689823737522,1.40391560666236,0.172816109145522,0.288990149072779,-5.57381013960033,NA,NA,NA
"647","241036_at",0.607841440415534,8.20567259543179,1.40166457928512,0.173480055875953,0.289420793466725,-5.57678588919035,NA,NA,NA
"648","238769_at",0.572487242900696,6.89891838844463,1.4010811286557,0.173652476080035,0.289420793466725,-5.5775565211487,NA,NA,NA
"649","214059_at",-0.624623061593978,8.12011543574958,-1.39951072013017,0.174117235512674,0.28971253829064,-5.57962939074405,"IFI44","10561","interferon induced protein 44"
"650","202984_s_at",0.663344609708493,8.3734749059097,1.38562357444927,0.178270138335098,0.296129797898833,-5.59787372736107,"BAG5","9529","BAG cochaperone 5"
"651","210360_s_at",0.57493510609917,6.55921845687556,1.38325548482778,0.178986056862986,0.296665549730957,-5.60096935457938,"MTSS1","9788","MTSS I-BAR domain containing 1"
"652","206881_s_at",0.688872838840561,9.53340510116514,1.38259548272545,0.179185992037498,0.296665549730957,-5.6018313215957,"LILRA3","11026","leukocyte immunoglobulin li..."
"653","1555779_a_at",0.550361186489949,9.77802346266677,1.379091800139,0.180250319992965,0.297934413211512,-5.60640127640348,"CD79A","973","CD79a molecule"
"654","1557081_at",0.558050960532334,9.89585590325093,1.37322148092355,0.182044738193668,0.300403858405392,-5.6140359090616,"RBM25","58517","RNA binding motif protein 25"
"655","242352_at",0.74489945267616,8.96868803865991,1.36479987630154,0.184643552475803,0.304190366516973,-5.62493996826331,"NIPBL","25836","NIPBL cohesin loading factor"
"656","214052_x_at",0.539001837220549,7.19240481438417,1.36091427153337,0.185852393903209,0.305678279446068,-5.62995157540139,"PRRC2C","23215","proline rich coiled-coil 2C"
"657","1565598_at",-0.552879457173878,7.52678581656395,-1.35981851085501,0.186194413969349,0.305737953972659,-5.6313626608365,NA,NA,NA
"658","1553852_at",0.538981151766781,5.70165513399595,1.33969518554225,0.192563668282616,0.315678144725599,-5.65710317445387,"VPS13B","157680","vacuolar protein sorting 13..."
"659","202643_s_at",0.560382263474926,10.6880362078167,1.33774275486346,0.193190578642287,0.316187526419456,-5.65958302909896,"TNFAIP3","7128","TNF alpha induced protein 3"
"660","239393_at",0.65410584429503,8.79849862121261,1.33577520119176,0.193823953929892,0.316705807074987,-5.66207893894928,NA,NA,NA
"661","226054_at",0.621768787863162,9.87144201101973,1.33176219838808,0.195120795355838,0.318304723255854,-5.66715975178279,"BRD4","23476","bromodomain containing 4"
"662","235157_at",-0.772455442894355,7.89315926385348,-1.31906246313449,0.199269373176279,0.324542953055829,-5.68315170770323,NA,NA,NA
"663","1564776_at",0.636960002059425,7.41178020370724,1.31617034714825,0.200223631169464,0.325566879950348,-5.68677503507452,NA,NA,NA
"664","213131_at",-0.592470868339209,7.43822891817022,-1.31082349151167,0.201997156054808,0.327917461127936,-5.69345559137238,"OLFM1","10439","olfactomedin 1"
"665","228818_at",0.584179903566525,6.7913093055828,1.30684421387797,0.203324934995875,0.329537982165113,-5.698412143639,NA,NA,NA
"666","242622_x_at",0.52510961789308,6.37608156596882,1.30545669123826,0.2037894974868,0.329591416617657,-5.70013735531612,"PTEN","5728","phosphatase and tensin homolog"
"667","206917_at",0.737481853348305,7.3705025147624,1.30477783502042,0.204017086886329,0.329591416617657,-5.70098084906804,"GNA13","10672","G protein subunit alpha 13"
"668","223079_s_at",-0.701355301209253,7.01555897111912,-1.29944691738679,0.205811129111456,0.331953434050735,-5.70759138695376,"GLS","2744","glutaminase"
"669","1562648_at",0.598002338708826,6.31252061232788,1.29688327213723,0.206678208202021,0.332036753288288,-5.71076202891849,"CCDC88A","55704","coiled-coil domain containi..."
"670","233819_s_at",0.528799502335032,6.49640249702616,1.29676360516961,0.206718750781646,0.332036753288288,-5.71090989656968,"LTN1","26046","listerin E3 ubiquitin prote..."
"671","222023_at",0.535990349667771,6.5322553163594,1.29635008283846,0.206858897298603,0.332036753288288,-5.71142077811681,"AKAP13","11214","A-kinase anchoring protein 13"
"672","1556842_at",0.72569173778115,5.73138826121283,1.28585462610071,0.210440460122248,0.337244327118988,-5.7243397867455,"LOC105377782","105377782","uncharacterized LOC105377782"
"673","213548_s_at",0.55397225101976,8.64496403767784,1.28055514828145,0.21226690985143,0.339627055762288,-5.7308282146094,"CDV3","55573","CDV3 homolog"
"674","239861_at",0.662653508913577,7.71649560215446,1.27686279198517,0.21354663950763,0.341128817104841,-5.73533513777724,NA,NA,NA
"675","1555639_a_at",-0.521959974946251,6.13934539138403,-1.27543878463915,0.214041761058781,0.341374419551485,-5.73707025750688,"RBM14","10432","RNA binding motif protein 14"
"676","229389_at",0.601620755754093,9.89314194672971,1.27438099053658,0.214410120440425,0.341417389236345,-5.73835806015013,"ATG16L2","89849","autophagy related 16 like 2"
"677","1553137_s_at",0.577859516560864,6.17651004260011,1.26881139800426,0.216357647188122,0.343970822238667,-5.74512330819089,"KLF11","8462","KLF transcription factor 11"
"678","236235_at",0.624232171939837,6.75049956875472,1.26762032155773,0.216775881915537,0.344088701453233,-5.74656671602428,"ITCH","83737","itchy E3 ubiquitin protein ..."
"679","213515_x_at",-0.647923071807411,7.68045688913045,-1.26343137060177,0.218251696711387,0.345882245184449,-5.75163367812174,"HBG2","3048","hemoglobin subunit gamma 2"
"680","212187_x_at",0.52329968959625,10.6039448145691,1.25961023773818,0.219604599140188,0.34747563155093,-5.75624291489368,"PTGDS","5730","prostaglandin D2 synthase"
"681","222787_s_at",0.506831987192444,8.21104672587131,1.25057351322245,0.222829536630933,0.352021384882991,-5.7670947303192,"TMEM106B","54664","transmembrane protein 106B"
"682","238341_at",0.507934078111854,8.05830660517521,1.24649750445558,0.224295867324467,0.353778970543324,-5.77196698393849,NA,NA,NA
"683","214544_s_at",-0.499404953607396,9.36190828341478,-1.24379632283572,0.225271635335013,0.35475848084254,-5.77518813703311,"SNAP23","8773","synaptosome associated prot..."
"684","230877_at",0.57662599016837,8.22314965069166,1.24240367904708,0.22577596629681,0.354759293591707,-5.77684646098573,"IGHD","3495","immunoglobulin heavy consta..."
"685","207793_s_at",-0.567858888472588,5.36199203978044,-1.24183633212648,0.225981670017917,0.354759293591707,-5.77752157446185,"EPB41","2035","erythrocyte membrane protei..."
"686","233964_at",0.50304449312783,6.58887569114528,1.23375990156397,0.228925367842563,0.358352869131624,-5.78710266905963,NA,NA,NA
"687","205001_s_at",0.493378134092839,9.67946423867749,1.23285521085195,0.229256906617939,0.358352869131624,-5.78817247670515,"DDX3Y","8653","DEAD-box helicase 3 Y-linked"
"688","236327_at",0.514013494642762,6.58640620247227,1.23261271113969,0.22934583624424,0.358352869131624,-5.78845911799168,NA,NA,NA
"689","239392_s_at",0.564798362057507,8.60405628822969,1.20627322452818,0.239160844156665,0.372544792272078,-5.81929647217385,"POGK","57645","pogo transposable element d..."
"690","237588_at",0.488759572111918,6.00499618631086,1.20623911209121,0.239173756638674,0.372544792272078,-5.81933602764819,NA,NA,NA
